PREC event_type event_no event 10mins h d dt PET TA TA_min TA_max
0.0 50 1070 True False True False 3600 0.016477735125 -0.9305555555555554 -6.8 3.2
0.0 50 1070 True False True False 3600 0.016477735125 -0.9305555555555554 -6.8 3.2
0.0 50 1070 True False True False 3600 0.016477735125 -0.9305555555555554 -6.8 3.2
0.0 50 1070 True False True False 3600 0.016477735125 -0.9305555555555554 -6.8 3.2
0.2 50 1071 True False True False 3600 0.016477735125 -0.9305555555555554 -6.8 3.2
0.1 50 1071 True False True False 3600 0.016477735125 -0.9305555555555554 -6.8 3.2
0.0 50 1071 True False True False 3600 0.016477735125 -0.9305555555555554 -6.8 3.2
0.0 50 1071 True False True False 3600 0.016477735125 -0.9305555555555554 -6.8 3.2
0.0 50 1071 True False True False 3600 0.016477735125 -0.9305555555555554 -6.8 3.2
0.0 50 1071 True False True False 3600 0.016477735125 -0.9305555555555554 -6.8 3.2
0.0 50 1071 True False True False 3600 0.016477735125 -0.9305555555555554 -6.8 3.2
0.0 50 1071 True False True False 3600 0.016477735125 -0.9305555555555554 -6.8 3.2
0.0 50 1071 True False True False 3600 0.016477735125 -0.9305555555555554 -6.8 3.2
0.0 50 1071 True False True False 3600 0.016477735125 -0.9305555555555554 -6.8 3.2
0.0 50 1071 True False True False 3600 0.016477735125 -0.9305555555555554 -6.8 3.2
0.1 50 1072 True False True False 3600 0.012230472166666666 -0.6333333333333333 -2.3 0.8
0.7000000000000001 50 1072 True False True False 3600 0.012230472166666666 -0.6333333333333333 -2.3 0.8
0.0 50 1072 True False True False 3600 0.012230472166666666 -0.6333333333333333 -2.3 0.8
0.0 50 1072 True False True False 3600 0.012230472166666666 -0.6333333333333333 -2.3 0.8
0.0 50 1072 True False True False 3600 0.012230472166666666 -0.6333333333333333 -2.3 0.8
0.0 50 1072 True False True False 3600 0.012230472166666666 -0.6333333333333333 -2.3 0.8
0.0 50 1072 True False True False 3600 0.012230472166666666 -0.6333333333333333 -2.3 0.8
0.0 50 1072 True False True False 3600 0.012230472166666666 -0.6333333333333333 -2.3 0.8
0.0 50 1072 True False True False 3600 0.012230472166666666 -0.6333333333333333 -2.3 0.8
0.0 50 1072 True False True False 3600 0.012230472166666666 -0.6333333333333333 -2.3 0.8
0.0 50 1072 True False True False 3600 0.012230472166666666 -0.6333333333333333 -2.3 0.8
0.1 50 1073 True False True False 3600 0.012230472166666666 -0.6333333333333333 -2.3 0.8
0.4 50 1073 True False True False 3600 0.012230472166666666 -0.6333333333333333 -2.3 0.8
0.30000000000000004 50 1073 True False True False 3600 0.012230472166666666 -0.6333333333333333 -2.3 0.8
0.0 50 1073 True False True False 3600 0.012230472166666666 -0.6333333333333333 -2.3 0.8
0.0 50 1073 True False True False 3600 0.012230472166666666 -0.6333333333333333 -2.3 0.8
0.30000000000000004 50 1073 True False True False 3600 0.012230472166666666 -0.6333333333333333 -2.3 0.8
0.30000000000000004 50 1073 True False True False 3600 0.012230472166666666 -0.6333333333333333 -2.3 0.8
0.0 50 1073 True False True False 3600 0.012230472166666666 -0.6333333333333333 -2.3 0.8
0.0 50 1073 True False True False 3600 0.012230472166666666 -0.6333333333333333 -2.3 0.8
0.0 50 1073 True False True False 3600 0.012230472166666666 -0.6333333333333333 -2.3 0.8
0.5 50 1073 True False True False 3600 0.012230472166666666 -0.6333333333333333 -2.3 0.8
0.0 50 1073 True False True False 3600 0.012230472166666666 -0.6333333333333333 -2.3 0.8
0.1 50 1073 True False True False 3600 0.012230472166666666 -0.6333333333333333 -2.3 0.8
0.0 50 1073 True False True False 3600 0.013879982583333334 -2.25625 -5.1 0.7
0.0 50 1073 True False True False 3600 0.013879982583333334 -2.25625 -5.1 0.7
0.0 50 1073 True False True False 3600 0.013879982583333334 -2.25625 -5.1 0.7
0.0 50 1073 True False True False 3600 0.013879982583333334 -2.25625 -5.1 0.7
0.0 50 1073 True False True False 3600 0.013879982583333334 -2.25625 -5.1 0.7
0.0 50 1073 True False True False 3600 0.013879982583333334 -2.25625 -5.1 0.7
0.0 50 1073 True False True False 3600 0.013879982583333334 -2.25625 -5.1 0.7
0.0 50 1073 True False True False 3600 0.013879982583333334 -2.25625 -5.1 0.7
0.0 50 1073 True False True False 3600 0.013879982583333334 -2.25625 -5.1 0.7
0.0 50 1073 True False True False 3600 0.013879982583333334 -2.25625 -5.1 0.7
0.0 50 1073 True False True False 3600 0.013879982583333334 -2.25625 -5.1 0.7
0.0 50 1073 True False True False 3600 0.013879982583333334 -2.25625 -5.1 0.7
0.0 50 1073 True False True False 3600 0.013879982583333334 -2.25625 -5.1 0.7
0.0 50 1073 True False True False 3600 0.013879982583333334 -2.25625 -5.1 0.7
0.0 50 1073 True False True False 3600 0.013879982583333334 -2.25625 -5.1 0.7
0.0 50 1073 True False True False 3600 0.013879982583333334 -2.25625 -5.1 0.7
0.0 50 1073 True False True False 3600 0.013879982583333334 -2.25625 -5.1 0.7
0.0 50 1073 True False True False 3600 0.013879982583333334 -2.25625 -5.1 0.7
0.0 50 1073 True False True False 3600 0.013879982583333334 -2.25625 -5.1 0.7
0.0 50 1073 True False True False 3600 0.013879982583333334 -2.25625 -5.1 0.7
0.0 50 1073 True False True False 3600 0.013879982583333334 -2.25625 -5.1 0.7
0.0 50 1073 True False True False 3600 0.013879982583333334 -2.25625 -5.1 0.7
0.0 50 1073 True False True False 3600 0.013879982583333334 -2.25625 -5.1 0.7
0.0 50 1073 True False True False 3600 0.013879982583333334 -2.25625 -5.1 0.7
0.0 0 0 False False False True 86400 0.5078376710000001 -3.2861111111111114 -5.6 -0.1
0.0 0 0 False False False True 86400 0.3921546299999999 -2.8944444444444444 -3.7 -1.1
0.0 0 0 False False False True 86400 0.636708221 -2.552777777777778 -3.4 -1.9
0.0 0 0 False False False True 86400 0.5728212890000001 -4.972222222222222 -11.1 0.1
0.0 0 0 True False True False 3600 0.009590122041666666 -5.338888888888889 -13.4 9.2
0.0 0 0 True False True False 3600 0.009590122041666666 -5.338888888888889 -13.4 9.2
0.0 0 0 True False True False 3600 0.009590122041666666 -5.338888888888889 -13.4 9.2
0.0 0 0 True False True False 3600 0.009590122041666666 -5.338888888888889 -13.4 9.2
0.0 0 0 True False True False 3600 0.009590122041666666 -5.338888888888889 -13.4 9.2
0.0 0 0 True False True False 3600 0.009590122041666666 -5.338888888888889 -13.4 9.2
0.0 0 0 True False True False 3600 0.009590122041666666 -5.338888888888889 -13.4 9.2
0.0 0 0 True False True False 3600 0.009590122041666666 -5.338888888888889 -13.4 9.2
0.0 0 0 True False True False 3600 0.009590122041666666 -5.338888888888889 -13.4 9.2
0.0 0 0 True False True False 3600 0.009590122041666666 -5.338888888888889 -13.4 9.2
0.30000000000000004 50 1074 True False True False 3600 0.009590122041666666 -5.338888888888889 -13.4 9.2
0.1 50 1074 True False True False 3600 0.009590122041666666 -5.338888888888889 -13.4 9.2
0.1 50 1074 True False True False 3600 0.009590122041666666 -5.338888888888889 -13.4 9.2
0.0 50 1074 True False True False 3600 0.009590122041666666 -5.338888888888889 -13.4 9.2
0.0 50 1074 True False True False 3600 0.009590122041666666 -5.338888888888889 -13.4 9.2
0.0 50 1074 True False True False 3600 0.009590122041666666 -5.338888888888889 -13.4 9.2
0.0 50 1074 True False True False 3600 0.009590122041666666 -5.338888888888889 -13.4 9.2
0.0 50 1074 True False True False 3600 0.009590122041666666 -5.338888888888889 -13.4 9.2
1.2 50 1074 True False True False 3600 0.009590122041666666 -5.338888888888889 -13.4 9.2
0.0 50 1074 True False True False 3600 0.009590122041666666 -5.338888888888889 -13.4 9.2
0.0 50 1074 True False True False 3600 0.009590122041666666 -5.338888888888889 -13.4 9.2
0.0 50 1074 True False True False 3600 0.009590122041666666 -5.338888888888889 -13.4 9.2
0.0 50 1074 True False True False 3600 0.009590122041666666 -5.338888888888889 -13.4 9.2
0.0 50 1074 True False True False 3600 0.009590122041666666 -5.338888888888889 -13.4 9.2
0.0 50 1074 True False True False 3600 0.014703614416666665 -5.499305555555556 -12.6 8.9
0.0 50 1074 True False True False 3600 0.014703614416666665 -5.499305555555556 -12.6 8.9
0.0 50 1074 True False True False 3600 0.014703614416666665 -5.499305555555556 -12.6 8.9
0.0 50 1074 True False True False 3600 0.014703614416666665 -5.499305555555556 -12.6 8.9
0.0 50 1074 True False True False 3600 0.014703614416666665 -5.499305555555556 -12.6 8.9
0.0 50 1074 True False True False 3600 0.014703614416666665 -5.499305555555556 -12.6 8.9
0.0 50 1074 True False True False 3600 0.014703614416666665 -5.499305555555556 -12.6 8.9
0.0 50 1074 True False True False 3600 0.014703614416666665 -5.499305555555556 -12.6 8.9
0.0 50 1074 True False True False 3600 0.014703614416666665 -5.499305555555556 -12.6 8.9
0.0 50 1074 True False True False 3600 0.014703614416666665 -5.499305555555556 -12.6 8.9
0.0 50 1074 True False True False 3600 0.014703614416666665 -5.499305555555556 -12.6 8.9
0.0 50 1074 True False True False 3600 0.014703614416666665 -5.499305555555556 -12.6 8.9
0.0 50 1074 True False True False 3600 0.014703614416666665 -5.499305555555556 -12.6 8.9
0.0 50 1074 True False True False 3600 0.014703614416666665 -5.499305555555556 -12.6 8.9
0.0 50 1074 True False True False 3600 0.014703614416666665 -5.499305555555556 -12.6 8.9
0.0 50 1074 True False True False 3600 0.014703614416666665 -5.499305555555556 -12.6 8.9
0.0 50 1074 True False True False 3600 0.014703614416666665 -5.499305555555556 -12.6 8.9
0.0 50 1074 True False True False 3600 0.014703614416666665 -5.499305555555556 -12.6 8.9
0.0 50 1074 True False True False 3600 0.014703614416666665 -5.499305555555556 -12.6 8.9
0.0 50 1074 True False True False 3600 0.014703614416666665 -5.499305555555556 -12.6 8.9
0.0 50 1074 True False True False 3600 0.014703614416666665 -5.499305555555556 -12.6 8.9
0.0 50 1074 True False True False 3600 0.014703614416666665 -5.499305555555556 -12.6 8.9
0.0 50 1074 True False True False 3600 0.014703614416666665 -5.499305555555556 -12.6 8.9
0.0 50 1074 True False True False 3600 0.014703614416666665 -5.499305555555556 -12.6 8.9
0.0 0 0 False False False True 86400 0.8327743340000001 -3.2319444444444443 -12.4 9.4
0.0 0 0 False False False True 86400 0.354475987 -3.0076388888888896 -9.0 9.3
0.0 0 0 False False False True 86400 0.31108846 -1.8458333333333332 -8.8 6.3
0.0 0 0 False False False True 86400 0.376939792 -1.4375 -4.6 6.5
0.0 0 0 False False False True 86400 0.7020857819999999 0.6777777777777777 -4.5 12.1
0.0 0 0 False False False True 86400 0.36324663 -0.4909722222222221 -5.3 8.0
0.0 0 0 False False False True 86400 0.248654574 0.1333333333333332 -1.4 5.0
0.0 0 0 False False False True 86400 0.130077122 0.2534722222222221 -1.3 3.0
0.0 0 0 False False False True 86400 0.133753161 -0.611111111111111 -1.3 0.5
0.0 0 0 False False False True 86400 0.881568123 0.9798611111111112 -5.7 11.6
0.0 0 0 False False False True 86400 1.398327611 0.9722222222222224 -7.2 15.4
0.0 0 0 True False True False 3600 0.014062625416666667 0.6715277777777778 -6.1 7.1
0.0 0 0 True False True False 3600 0.014062625416666667 0.6715277777777778 -6.1 7.1
0.0 0 0 True False True False 3600 0.014062625416666667 0.6715277777777778 -6.1 7.1
0.0 0 0 True False True False 3600 0.014062625416666667 0.6715277777777778 -6.1 7.1
0.0 0 0 True False True False 3600 0.014062625416666667 0.6715277777777778 -6.1 7.1
0.0 0 0 True False True False 3600 0.014062625416666667 0.6715277777777778 -6.1 7.1
0.0 0 0 True False True False 3600 0.014062625416666667 0.6715277777777778 -6.1 7.1
0.0 0 0 True False True False 3600 0.014062625416666667 0.6715277777777778 -6.1 7.1
0.0 0 0 True False True False 3600 0.014062625416666667 0.6715277777777778 -6.1 7.1
0.0 0 0 True False True False 3600 0.014062625416666667 0.6715277777777778 -6.1 7.1
0.0 0 0 True False True False 3600 0.014062625416666667 0.6715277777777778 -6.1 7.1
0.0 0 0 True False True False 3600 0.014062625416666667 0.6715277777777778 -6.1 7.1
0.0 0 0 True False True False 3600 0.014062625416666667 0.6715277777777778 -6.1 7.1
0.0 0 0 True False True False 3600 0.014062625416666667 0.6715277777777778 -6.1 7.1
0.0 0 0 True False True False 3600 0.014062625416666667 0.6715277777777778 -6.1 7.1
0.0 0 0 True False True False 3600 0.014062625416666667 0.6715277777777778 -6.1 7.1
0.0 0 0 True False True False 3600 0.014062625416666667 0.6715277777777778 -6.1 7.1
0.0 0 0 True False True False 3600 0.014062625416666667 0.6715277777777778 -6.1 7.1
0.4 30 1075 True False True False 3600 0.014062625416666667 0.6715277777777778 -6.1 7.1
0.2 30 1075 True False True False 3600 0.014062625416666667 0.6715277777777778 -6.1 7.1
0.1 30 1075 True False True False 3600 0.014062625416666667 0.6715277777777778 -6.1 7.1
0.4 30 1075 True False True False 3600 0.014062625416666667 0.6715277777777778 -6.1 7.1
0.2 30 1075 True False True False 3600 0.014062625416666667 0.6715277777777778 -6.1 7.1
0.6000000000000001 30 1075 True False True False 3600 0.014062625416666667 0.6715277777777778 -6.1 7.1
0.7000000000000001 30 1075 True False True False 3600 0.01734433579166667 0.7208333333333333 -6.1 10.9
0.6000000000000001 30 1075 True False True False 3600 0.01734433579166667 0.7208333333333333 -6.1 10.9
0.2 30 1075 True False True False 3600 0.01734433579166667 0.7208333333333333 -6.1 10.9
0.30000000000000004 30 1075 True False True False 3600 0.01734433579166667 0.7208333333333333 -6.1 10.9
0.30000000000000004 30 1075 True False True False 3600 0.01734433579166667 0.7208333333333333 -6.1 10.9
0.4 30 1075 True False True False 3600 0.01734433579166667 0.7208333333333333 -6.1 10.9
0.30000000000000004 30 1075 True False True False 3600 0.01734433579166667 0.7208333333333333 -6.1 10.9
0.0 30 1075 True False True False 3600 0.01734433579166667 0.7208333333333333 -6.1 10.9
0.0 30 1075 True False True False 3600 0.01734433579166667 0.7208333333333333 -6.1 10.9
0.0 30 1075 True False True False 3600 0.01734433579166667 0.7208333333333333 -6.1 10.9
0.0 30 1075 True False True False 3600 0.01734433579166667 0.7208333333333333 -6.1 10.9
0.0 30 1075 True False True False 3600 0.01734433579166667 0.7208333333333333 -6.1 10.9
0.0 30 1075 True False True False 3600 0.01734433579166667 0.7208333333333333 -6.1 10.9
0.0 30 1075 True False True False 3600 0.01734433579166667 0.7208333333333333 -6.1 10.9
0.0 30 1075 True False True False 3600 0.01734433579166667 0.7208333333333333 -6.1 10.9
0.0 30 1075 True False True False 3600 0.01734433579166667 0.7208333333333333 -6.1 10.9
0.0 30 1075 True False True False 3600 0.01734433579166667 0.7208333333333333 -6.1 10.9
0.0 30 1075 True False True False 3600 0.01734433579166667 0.7208333333333333 -6.1 10.9
0.0 30 1075 True False True False 3600 0.01734433579166667 0.7208333333333333 -6.1 10.9
0.0 30 1075 True False True False 3600 0.01734433579166667 0.7208333333333333 -6.1 10.9
0.0 30 1075 True False True False 3600 0.01734433579166667 0.7208333333333333 -6.1 10.9
0.0 30 1075 True False True False 3600 0.01734433579166667 0.7208333333333333 -6.1 10.9
0.0 30 1075 True False True False 3600 0.01734433579166667 0.7208333333333333 -6.1 10.9
0.0 30 1075 True False True False 3600 0.01734433579166667 0.7208333333333333 -6.1 10.9
0.0 0 0 True False True False 3600 0.007576979333333333 0.4819444444444443 -5.9 3.1
0.0 0 0 True False True False 3600 0.007576979333333333 0.4819444444444443 -5.9 3.1
0.0 0 0 True False True False 3600 0.007576979333333333 0.4819444444444443 -5.9 3.1
0.0 0 0 True False True False 3600 0.007576979333333333 0.4819444444444443 -5.9 3.1
0.0 0 0 True False True False 3600 0.007576979333333333 0.4819444444444443 -5.9 3.1
0.0 0 0 True False True False 3600 0.007576979333333333 0.4819444444444443 -5.9 3.1
0.0 0 0 True False True False 3600 0.007576979333333333 0.4819444444444443 -5.9 3.1
0.0 0 0 True False True False 3600 0.007576979333333333 0.4819444444444443 -5.9 3.1
0.0 0 0 True False True False 3600 0.007576979333333333 0.4819444444444443 -5.9 3.1
0.1 30 1076 True False True False 3600 0.007576979333333333 0.4819444444444443 -5.9 3.1
0.2 30 1076 True False True False 3600 0.007576979333333333 0.4819444444444443 -5.9 3.1
1.2 30 1076 True False True False 3600 0.007576979333333333 0.4819444444444443 -5.9 3.1
1.1 30 1076 True False True False 3600 0.007576979333333333 0.4819444444444443 -5.9 3.1
0.7000000000000001 30 1076 True False True False 3600 0.007576979333333333 0.4819444444444443 -5.9 3.1
1.8 30 1076 True False True False 3600 0.007576979333333333 0.4819444444444443 -5.9 3.1
2.1 30 1076 True False True False 3600 0.007576979333333333 0.4819444444444443 -5.9 3.1
0.8 30 1076 True False True False 3600 0.007576979333333333 0.4819444444444443 -5.9 3.1
0.0 30 1076 True False True False 3600 0.007576979333333333 0.4819444444444443 -5.9 3.1
0.30000000000000004 30 1076 True False True False 3600 0.007576979333333333 0.4819444444444443 -5.9 3.1
0.2 30 1076 True False True False 3600 0.007576979333333333 0.4819444444444443 -5.9 3.1
0.8999999999999999 30 1076 True False True False 3600 0.007576979333333333 0.4819444444444443 -5.9 3.1
0.5 30 1076 True False True False 3600 0.007576979333333333 0.4819444444444443 -5.9 3.1
0.1 30 1076 True False True False 3600 0.007576979333333333 0.4819444444444443 -5.9 3.1
0.6 30 1076 True False True False 3600 0.007576979333333333 0.4819444444444443 -5.9 3.1
0.0 30 1076 True False True False 3600 0.020840572833333335 1.7972222222222218 -2.5 6.6
0.0 30 1076 True False True False 3600 0.020840572833333335 1.7972222222222218 -2.5 6.6
0.0 30 1076 True False True False 3600 0.020840572833333335 1.7972222222222218 -2.5 6.6
0.0 30 1076 True False True False 3600 0.020840572833333335 1.7972222222222218 -2.5 6.6
0.0 30 1076 True False True False 3600 0.020840572833333335 1.7972222222222218 -2.5 6.6
0.0 30 1076 True False True False 3600 0.020840572833333335 1.7972222222222218 -2.5 6.6
0.0 30 1076 True False True False 3600 0.020840572833333335 1.7972222222222218 -2.5 6.6
0.0 30 1076 True False True False 3600 0.020840572833333335 1.7972222222222218 -2.5 6.6
0.0 30 1076 True False True False 3600 0.020840572833333335 1.7972222222222218 -2.5 6.6
0.0 30 1076 True False True False 3600 0.020840572833333335 1.7972222222222218 -2.5 6.6
0.0 30 1076 True False True False 3600 0.020840572833333335 1.7972222222222218 -2.5 6.6
0.0 30 1076 True False True False 3600 0.020840572833333335 1.7972222222222218 -2.5 6.6
0.0 30 1076 True False True False 3600 0.020840572833333335 1.7972222222222218 -2.5 6.6
0.0 30 1076 True False True False 3600 0.020840572833333335 1.7972222222222218 -2.5 6.6
0.0 30 1076 True False True False 3600 0.020840572833333335 1.7972222222222218 -2.5 6.6
0.0 30 1076 True False True False 3600 0.020840572833333335 1.7972222222222218 -2.5 6.6
0.0 30 1076 True False True False 3600 0.020840572833333335 1.7972222222222218 -2.5 6.6
0.0 30 1076 True False True False 3600 0.020840572833333335 1.7972222222222218 -2.5 6.6
0.0 30 1076 True False True False 3600 0.020840572833333335 1.7972222222222218 -2.5 6.6
0.0 30 1076 True False True False 3600 0.020840572833333335 1.7972222222222218 -2.5 6.6
0.0 30 1076 True False True False 3600 0.020840572833333335 1.7972222222222218 -2.5 6.6
0.0 30 1076 True False True False 3600 0.020840572833333335 1.7972222222222218 -2.5 6.6
0.0 30 1076 True False True False 3600 0.020840572833333335 1.7972222222222218 -2.5 6.6
0.0 30 1076 True False True False 3600 0.020840572833333335 1.7972222222222218 -2.5 6.6
0.0 0 0 False False False True 86400 0.7074221039999998 2.1465277777777776 -5.5 15.5
0.0 0 0 False False False True 86400 1.253224995 1.229166666666666 -7.6 15.0
0.0 0 0 True False True False 3600 0.007089715541666666 1.4895833333333333 -0.7 3.8
0.0 0 0 True False True False 3600 0.007089715541666666 1.4895833333333333 -0.7 3.8
0.0 0 0 True False True False 3600 0.007089715541666666 1.4895833333333333 -0.7 3.8
0.0 0 0 True False True False 3600 0.007089715541666666 1.4895833333333333 -0.7 3.8
0.0 0 0 True False True False 3600 0.007089715541666666 1.4895833333333333 -0.7 3.8
0.0 0 0 True False True False 3600 0.007089715541666666 1.4895833333333333 -0.7 3.8
0.0 0 0 True False True False 3600 0.007089715541666666 1.4895833333333333 -0.7 3.8
0.7 30 1077 True False True False 3600 0.007089715541666666 1.4895833333333333 -0.7 3.8
1.3 30 1077 True False True False 3600 0.007089715541666666 1.4895833333333333 -0.7 3.8
0.7000000000000001 30 1077 True False True False 3600 0.007089715541666666 1.4895833333333333 -0.7 3.8
0.8 30 1077 True False True False 3600 0.007089715541666666 1.4895833333333333 -0.7 3.8
0.30000000000000004 30 1077 True False True False 3600 0.007089715541666666 1.4895833333333333 -0.7 3.8
0.0 30 1077 True False True False 3600 0.007089715541666666 1.4895833333333333 -0.7 3.8
0.9 30 1077 True False True False 3600 0.007089715541666666 1.4895833333333333 -0.7 3.8
0.9 30 1077 True False True False 3600 0.007089715541666666 1.4895833333333333 -0.7 3.8
0.6000000000000001 30 1077 True False True False 3600 0.007089715541666666 1.4895833333333333 -0.7 3.8
0.4 30 1077 True False True False 3600 0.007089715541666666 1.4895833333333333 -0.7 3.8
0.5 30 1077 True False True False 3600 0.007089715541666666 1.4895833333333333 -0.7 3.8
0.30000000000000004 30 1077 True False True False 3600 0.007089715541666666 1.4895833333333333 -0.7 3.8
0.2 30 1077 True False True False 3600 0.007089715541666666 1.4895833333333333 -0.7 3.8
0.30000000000000004 30 1077 True False True False 3600 0.007089715541666666 1.4895833333333333 -0.7 3.8
0.5 30 1077 True False True False 3600 0.007089715541666666 1.4895833333333333 -0.7 3.8
0.1 30 1077 True False True False 3600 0.007089715541666666 1.4895833333333333 -0.7 3.8
0.1 30 1077 True False True False 3600 0.007089715541666666 1.4895833333333333 -0.7 3.8
0.0 30 1077 True False True False 3600 0.01724322475 1.4256944444444446 -5.0 8.1
0.1 30 1077 True False True False 3600 0.01724322475 1.4256944444444446 -5.0 8.1
0.1 30 1077 True False True False 3600 0.01724322475 1.4256944444444446 -5.0 8.1
0.0 30 1077 True False True False 3600 0.01724322475 1.4256944444444446 -5.0 8.1
0.0 30 1077 True False True False 3600 0.01724322475 1.4256944444444446 -5.0 8.1
0.0 30 1077 True False True False 3600 0.01724322475 1.4256944444444446 -5.0 8.1
0.2 30 1077 True False True False 3600 0.01724322475 1.4256944444444446 -5.0 8.1
0.0 30 1077 True False True False 3600 0.01724322475 1.4256944444444446 -5.0 8.1
0.0 30 1077 True False True False 3600 0.01724322475 1.4256944444444446 -5.0 8.1
0.0 30 1077 True False True False 3600 0.01724322475 1.4256944444444446 -5.0 8.1
0.0 30 1077 True False True False 3600 0.01724322475 1.4256944444444446 -5.0 8.1
0.0 30 1077 True False True False 3600 0.01724322475 1.4256944444444446 -5.0 8.1
0.0 30 1077 True False True False 3600 0.01724322475 1.4256944444444446 -5.0 8.1
0.0 30 1077 True False True False 3600 0.01724322475 1.4256944444444446 -5.0 8.1
0.0 30 1077 True False True False 3600 0.01724322475 1.4256944444444446 -5.0 8.1
0.0 30 1077 True False True False 3600 0.01724322475 1.4256944444444446 -5.0 8.1
0.0 30 1077 True False True False 3600 0.01724322475 1.4256944444444446 -5.0 8.1
0.0 30 1077 True False True False 3600 0.01724322475 1.4256944444444446 -5.0 8.1
0.0 30 1077 True False True False 3600 0.01724322475 1.4256944444444446 -5.0 8.1
0.0 30 1077 True False True False 3600 0.01724322475 1.4256944444444446 -5.0 8.1
0.0 30 1077 True False True False 3600 0.01724322475 1.4256944444444446 -5.0 8.1
0.0 30 1077 True False True False 3600 0.01724322475 1.4256944444444446 -5.0 8.1
0.0 30 1077 True False True False 3600 0.01724322475 1.4256944444444446 -5.0 8.1
0.0 30 1077 True False True False 3600 0.01724322475 1.4256944444444446 -5.0 8.1
0.0 0 0 True False True False 3600 0.019601382375 4.39861111111111 -4.6 9.1
0.0 0 0 True False True False 3600 0.019601382375 4.39861111111111 -4.6 9.1
0.0 0 0 True False True False 3600 0.019601382375 4.39861111111111 -4.6 9.1
0.0 0 0 True False True False 3600 0.019601382375 4.39861111111111 -4.6 9.1
0.0 0 0 True False True False 3600 0.019601382375 4.39861111111111 -4.6 9.1
0.1 30 1078 True False True False 3600 0.019601382375 4.39861111111111 -4.6 9.1
0.8 30 1078 True False True False 3600 0.019601382375 4.39861111111111 -4.6 9.1
1.2 30 1078 True False True False 3600 0.019601382375 4.39861111111111 -4.6 9.1
0.30000000000000004 30 1078 True False True False 3600 0.019601382375 4.39861111111111 -4.6 9.1
0.6000000000000001 30 1078 True False True False 3600 0.019601382375 4.39861111111111 -4.6 9.1
0.30000000000000004 30 1078 True False True False 3600 0.019601382375 4.39861111111111 -4.6 9.1
0.0 30 1078 True False True False 3600 0.019601382375 4.39861111111111 -4.6 9.1
0.0 30 1078 True False True False 3600 0.019601382375 4.39861111111111 -4.6 9.1
0.0 30 1078 True False True False 3600 0.019601382375 4.39861111111111 -4.6 9.1
0.0 30 1078 True False True False 3600 0.019601382375 4.39861111111111 -4.6 9.1
0.0 30 1078 True False True False 3600 0.019601382375 4.39861111111111 -4.6 9.1
0.0 30 1078 True False True False 3600 0.019601382375 4.39861111111111 -4.6 9.1
0.0 30 1078 True False True False 3600 0.019601382375 4.39861111111111 -4.6 9.1
0.0 30 1078 True False True False 3600 0.019601382375 4.39861111111111 -4.6 9.1
0.0 30 1078 True False True False 3600 0.019601382375 4.39861111111111 -4.6 9.1
0.39999999999999997 30 1079 True False True False 3600 0.019601382375 4.39861111111111 -4.6 9.1
0.1 30 1079 True False True False 3600 0.019601382375 4.39861111111111 -4.6 9.1
0.0 30 1079 True False True False 3600 0.019601382375 4.39861111111111 -4.6 9.1
0.2 30 1079 True False True False 3600 0.019601382375 4.39861111111111 -4.6 9.1
2.2 30 1079 True False True False 3600 0.035433009499999994 5.861111111111111 -0.2 10.4
2.4 30 1079 True False True False 3600 0.035433009499999994 5.861111111111111 -0.2 10.4
0.2 30 1079 True False True False 3600 0.035433009499999994 5.861111111111111 -0.2 10.4
0.30000000000000004 30 1079 True False True False 3600 0.035433009499999994 5.861111111111111 -0.2 10.4
0.1 30 1079 True False True False 3600 0.035433009499999994 5.861111111111111 -0.2 10.4
0.2 30 1079 True False True False 3600 0.035433009499999994 5.861111111111111 -0.2 10.4
0.6000000000000001 30 1079 True False True False 3600 0.035433009499999994 5.861111111111111 -0.2 10.4
0.1 30 1079 True False True False 3600 0.035433009499999994 5.861111111111111 -0.2 10.4
0.0 30 1079 True False True False 3600 0.035433009499999994 5.861111111111111 -0.2 10.4
0.0 30 1079 True False True False 3600 0.035433009499999994 5.861111111111111 -0.2 10.4
1.6 30 1079 True False True False 3600 0.035433009499999994 5.861111111111111 -0.2 10.4
3.7 30 1079 True False True False 3600 0.035433009499999994 5.861111111111111 -0.2 10.4
0.8 30 1079 True False True False 3600 0.035433009499999994 5.861111111111111 -0.2 10.4
0.0 30 1079 True False True False 3600 0.035433009499999994 5.861111111111111 -0.2 10.4
0.1 30 1079 True False True False 3600 0.035433009499999994 5.861111111111111 -0.2 10.4
0.0 30 1079 True False True False 3600 0.035433009499999994 5.861111111111111 -0.2 10.4
0.1 30 1079 True False True False 3600 0.035433009499999994 5.861111111111111 -0.2 10.4
0.3 30 1079 True False True False 3600 0.035433009499999994 5.861111111111111 -0.2 10.4
0.0 30 1079 True False True False 3600 0.035433009499999994 5.861111111111111 -0.2 10.4
0.0 30 1079 True False True False 3600 0.035433009499999994 5.861111111111111 -0.2 10.4
0.2 30 1079 True False True False 3600 0.035433009499999994 5.861111111111111 -0.2 10.4
0.0 30 1079 True False True False 3600 0.035433009499999994 5.861111111111111 -0.2 10.4
0.0 30 1079 True False True False 3600 0.035433009499999994 5.861111111111111 -0.2 10.4
0.0 30 1079 True False True False 3600 0.035433009499999994 5.861111111111111 -0.2 10.4
0.0 30 1079 True False True False 3600 0.06846695175000002 4.957638888888888 -4.3 16.3
