;[mm/day];[-];[-];[cm];[degC];[K];[per mil]
tAtm;Prec;rSoil;rRoot;hCritA;tTop;Ampl;cTop
1677.0;12.146835132745382;0.7817674173368976;1.1917195199498372;100000.0;15.295833333333334;0.0;-5.170000000000119
1678.0;1.7452921091119065;1.3606747450693586;2.074200865937509;100000.0;14.566666666666668;0.0;-5.170000000000119
1679.0;0.0;1.0169155322413048;1.5501772816785095;100000.0;14.591666666666667;0.0;-5.170000000000119
1680.0;3.195966053669471;1.5973242448300633;2.434947325814157;100000.0;17.375;0.0;-5.170000000000119
1681.0;8.123741600240155;0.8169029122034372;1.2452797658068324;100000.0;16.695833333333333;0.0;-5.170000000000119
1682.0;0.8708555454832938;0.6808144418578744;1.0378276733374534;100000.0;15.6875;0.0;-5.110000000000059
1683.0;4.2335224609351485;0.7766030577124098;1.1838470146035434;100000.0;13.595833333333333;0.0;-5.110000000000059
1684.0;0.0;1.2437890908356433;1.8960213810122661;100000.0;11.612499999999999;0.0;
1685.0;0.0;1.8147487487032385;2.7663873674875883;100000.0;13.329166666666666;0.0;
1686.0;0.0;1.839749920631962;2.8044989387149704;100000.0;16.204166666666666;0.0;
1687.0;0.0;1.9093806805542353;2.910643469617764;100000.0;18.5125;0.0;
1688.0;0.0;1.9684300925801939;3.0006578848931067;100000.0;20.808333333333334;0.0;
1689.0;4.093926499249842;1.4549574299732861;2.2179245790285984;100000.0;20.016666666666666;0.0;-5.110000000000059
1690.0;1.3731639549650658;0.820824964775761;1.2512585089791044;100000.0;16.875;0.0;-5.110000000000059
1691.0;0.0;1.6533298249878907;2.520321749997195;100000.0;17.566666666666666;0.0;
1692.0;0.0;1.435038503782731;2.187560339446207;100000.0;18.679166666666667;0.0;-5.110000000000059
1693.0;6.4166675690353365;0.7922697201828257;1.2077291399830594;100000.0;16.1375;0.0;-5.110000000000059
1694.0;0.0;1.3393101560218619;2.041632870343192;100000.0;15.570833333333333;0.0;-5.110000000000059
1695.0;0.0;1.6767291038895502;2.555991409286463;100000.0;16.2375;0.0;
1696.0;0.0;1.708303612153887;2.6041233178272507;100000.0;17.150000000000002;0.0;
1697.0;0.0;1.6784748776119431;2.5586526517177197;100000.0;18.295833333333334;0.0;
1698.0;0.0;1.7350039687846808;2.644825111584443;100000.0;19.045833333333334;0.0;
1699.0;0.0;1.7243625858167742;2.62860347901076;100000.0;19.883333333333333;0.0;
1700.0;0.0;1.5677181879352018;2.389816107592578;100000.0;21.391666666666666;0.0;
1701.0;0.0;0.677522683477259;1.0328097452041716;100000.0;16.233333333333334;0.0;
1702.0;0.0;1.3884507899145428;2.1165424295470134;100000.0;15.762500000000001;0.0;
1703.0;8.7294629132109;0.48684745922208605;0.7421460750684049;100000.0;15.741666666666667;0.0;-16.249999999999986
1704.0;2.6191775943083124;0.2903101834337689;0.4425463440479349;100000.0;13.020833333333334;0.0;-16.249999999999986
1705.0;3.856959786731289;0.4598630351754564;0.7010112513883409;100000.0;11.1625;0.0;-16.249999999999986
1706.0;0.0;1.0564272868861109;1.6104086602617798;100000.0;12.020833333333334;0.0;
1707.0;0.0;1.5233964821794403;2.322252480949576;100000.0;13.558333333333332;0.0;
1708.0;16.980257126599223;0.42306177632099695;0.6449117292504334;100000.0;11.6;0.0;-16.249999999999986
1709.0;4.94571608975916;0.6056882527308642;0.9233059574707518;100000.0;9.466666666666667;0.0;-16.249999999999986
1710.0;2.89824291359736;0.7327605710485589;1.1170139054181607;100000.0;10.0625;0.0;-9.599999999999941
1711.0;3.0514049303660955;0.5598761544148383;0.853470389241203;100000.0;12.575000000000001;0.0;-9.599999999999941
1712.0;44.14285223163685;0.20015719941258578;0.30511791142566513;100000.0;12.408333333333333;0.0;-9.599999999999941
1713.0;4.090300172052502;0.9237395592607823;1.4081406307146391;100000.0;8.466666666666667;0.0;-9.599999999999941
1714.0;0.0;0.5826409803708166;0.8881728939227314;100000.0;7.5874999999999995;0.0;-9.599999999999941
1715.0;0.0;0.5482960110016514;0.8358177183274876;100000.0;8.525;0.0;
1716.0;3.5570554017444795;0.6089928091029568;0.9283433947520505;100000.0;9.354166666666666;0.0;-9.599999999999941
1717.0;0.0;0.8273080329241991;1.261141242245192;100000.0;12.320833333333333;0.0;
1718.0;26.26342221790591;0.35014116353896385;0.5337521749739431;100000.0;9.545833333333333;0.0;-9.599999999999941
1719.0;0.1263422217905908;0.6520343553292457;0.9939555572305322;100000.0;10.358333333333333;0.0;-9.599999999999941
1720.0;33.31652525280402;0.31962396417811556;0.48723201902217483;100000.0;7.4875;0.0;-9.599999999999941
1721.0;27.01357143472528;0.31151698725558663;0.47487381320276156;100000.0;5.441666666666666;0.0;-9.599999999999941
1722.0;0.0;0.8971587007094042;1.3676209988008268;100000.0;6.041666666666667;0.0;-9.599999999999941
1723.0;0.0;0.8028796281653608;1.2239027923600423;100000.0;7.9750000000000005;0.0;-9.599999999999941
1724.0;12.000821565975926;0.4786361448735992;0.7296288181752093;100000.0;11.1;0.0;-9.21000000000005
1725.0;10.763385697147818;0.41376653672546104;0.6307421460432618;100000.0;10.299999999999999;0.0;-9.21000000000005
1726.0;20.20363311684468;0.12033601394096516;0.18343918355528455;100000.0;9.108333333333333;0.0;-9.21000000000005
1727.0;1.5228549715559425;0.14657277434188473;0.2234342752112323;100000.0;9.3375;0.0;-9.21000000000005
1728.0;2.469838672814335;0.21224154220659747;0.32353917953433947;100000.0;10.470833333333333;0.0;-9.21000000000005
1729.0;3.8813159099759575;0.19824165107812355;0.30219786603753374;100000.0;9.154166666666667;0.0;-9.21000000000005
1730.0;0.0;0.8489772348493871;1.2941735870875362;100000.0;8.762500000000001;0.0;
1731.0;0.0;0.853668532663628;1.3013249610833644;100000.0;10.595833333333333;0.0;
1732.0;0.0;1.0935163697156975;1.6669469387891989;100000.0;10.975;0.0;
1733.0;0.0;0.5969985655060682;0.910059473083714;100000.0;12.4375;0.0;
1734.0;1.695765743057351;0.4750272730117505;0.7241274849814913;100000.0;12.058333333333332;0.0;-9.21000000000005
1735.0;0.0;0.991220081781907;0.8436456556141787;100000.0;16.129166666666666;0.0;-9.21000000000005
1736.0;0.0;1.5819585660642383;1.346434052488636;100000.0;18.5375;0.0;
1737.0;0.0;1.0145514399150761;0.8635034039491822;100000.0;15.629166666666668;0.0;
1738.0;2.5926663040696094;0.5376218708917586;0.45757986957410535;100000.0;10.775;0.0;-10.660000000000004
1739.0;0.0;0.9279613527428381;0.789804987013573;100000.0;10.620833333333334;0.0;
1740.0;0.0;1.2474578327046355;1.0617343216364554;100000.0;14.829166666666666;0.0;-10.660000000000004
1741.0;4.9464758703770695;0.24880763298184266;0.21176475588694038;100000.0;12.8125;0.0;-10.660000000000004
1742.0;0.0;0.6624453277149401;0.5638194111280982;100000.0;11.700000000000001;0.0;-10.660000000000004
1743.0;0.0;0.526573320995406;0.44817624540202644;100000.0;11.570833333333333;0.0;
1744.0;0.0;0.819800272308159;0.6977471006850251;100000.0;11.470833333333333;0.0;
1745.0;0.0;1.0629080856618318;0.9046606351777766;100000.0;11.266666666666666;0.0;
1746.0;0.0;1.229780702849768;1.0466889910586312;100000.0;12.333333333333334;0.0;
1747.0;0.0;1.2478777688147173;1.0620917369889258;100000.0;12.995833333333332;0.0;
1748.0;0.0;1.2198856041490411;1.0382670904291214;100000.0;14.029166666666667;0.0;
1749.0;0.0;1.1416999222414153;0.9717218175024236;100000.0;13.729166666666666;0.0;
1750.0;0.0;0.9089973607366874;0.7736643843733096;100000.0;14.870833333333332;0.0;
1751.0;0.0;0.8963932274530595;0.7629367745488607;100000.0;12.612499999999999;0.0;
1752.0;0.0;1.0034233695205514;0.8540320984174858;100000.0;10.004166666666666;0.0;
1753.0;0.0;1.031584628680212;0.8780006644134076;100000.0;11.450000000000001;0.0;
1754.0;0.03840760197335524;0.7985537544006326;0.6796637982388208;100000.0;12.174999999999999;0.0;-8.29000000000002
1755.0;3.7044312947188898;0.2902886633153611;0.24707002428743732;100000.0;11.262500000000001;0.0;-8.29000000000002
1756.0;1.6701251613123946;0.991753043757519;0.844099269361112;100000.0;10.279166666666667;0.0;-8.29000000000002
1757.0;4.216828327482187;0.4925817629139739;0.41924540468358057;100000.0;9.995833333333334;0.0;-8.29000000000002
1758.0;7.2857213590770895;0.4157120780373882;0.3538202010517284;100000.0;9.966666666666667;0.0;-8.29000000000002
1759.0;21.603442730651505;0.30152881103113655;0.25663672089010164;100000.0;9.195833333333335;0.0;-8.29000000000002
1760.0;0.0;0.8687279063763491;0.7393903105833803;100000.0;7.545833333333333;0.0;
1761.0;0.0;0.7615461076501419;0.6481659089411894;100000.0;10.133333333333333;0.0;
1762.0;0.0;0.7826859680491506;0.6661584332187979;100000.0;11.495833333333332;0.0;
1763.0;0.0;0.8075440665073446;0.687315618345016;100000.0;12.095833333333333;0.0;
1764.0;0.0;0.8117780613083359;0.6909192492493939;100000.0;13.291666666666666;0.0;
1765.0;12.290229541284285;0.8904666430351894;0.757892549468414;100000.0;13.154166666666667;0.0;-10.849999999999692
1766.0;2.0871589040519645;0.7409529883798984;0.5268201167346631;100000.0;4.0249999999999995;0.0;-10.849999999999692
1767.0;0.0;0.7280734939797179;0.5176627520302944;100000.0;3.9375;0.0;
1768.0;0.0;0.641410647642299;0.4560451709690939;100000.0;2.8958333333333335;0.0;
1769.0;0.0;0.8423938260926869;0.5989449003627887;100000.0;5.633333333333333;0.0;
1770.0;0.0;0.160073043897124;0.11381248337542103;100000.0;5.479166666666667;0.0;
1771.0;11.395429177070444;0.3619930676639653;0.257378313003161;100000.0;5.579166666666667;0.0;-10.849999999999692
1772.0;33.09541355888786;0.1520914549909664;0.10813754628060748;100000.0;7.270833333333333;0.0;-10.849999999999692
1773.0;11.985681542138504;0.24189581284870448;0.1719887528103773;100000.0;7.458333333333333;0.0;-10.849999999999692
1774.0;0.0;0.15393013155569635;0.10944485162610083;100000.0;-0.6041666666666666;0.0;-10.849999999999692
1775.0;0.0;0.21942976026105498;0.1560153123459948;100000.0;-1.0041666666666667;0.0;-10.849999999999692
1776.0;0.0;0.09792039046306933;0.06962173355593348;100000.0;-1.8833333333333335;0.0;-10.849999999999692
1777.0;0.0;0.11558100744039139;0.08217849281530594;100000.0;-0.8833333333333333;0.0;-10.849999999999692
1778.0;0.0;0.1015712480162671;0.07221750580129915;100000.0;-0.21666666666666667;0.0;-10.849999999999692
1779.0;0.0;0.11131560203271906;0.07914577493707198;100000.0;-1.7874999999999999;0.0;-10.849999999999692
1780.0;0.0;0.13960361858687043;0.09925865175512087;100000.0;-3.1208333333333336;0.0;-10.98865819004924
1781.0;0.0;0.15623282027481192;0.11108207120525458;100000.0;-3.4125;0.0;-10.98865819004924
1782.0;0.0;0.08758254598707257;0.06227149066732926;100000.0;-2.654166666666667;0.0;-10.98865819004924
1783.0;0.0;0.4817284659977596;0.34251059199619643;100000.0;-2.4166666666666665;0.0;-10.98865819004924
1784.0;0.0;0.06866336337247574;0.04881988692207778;100000.0;-1.8499999999999999;0.0;-10.98865819004924
1785.0;0.0;0.21327944797798276;0.15164241921277827;100000.0;-1.0583333333333333;0.0;-10.98865819004924
1786.0;0.0;0.10602073795068134;0.07538110840958767;100000.0;-1.0374999999999999;0.0;-10.98865819004924
1787.0;23.042642408173943;0.41182227065161997;0.2928070472770447;100000.0;0.09166666666666666;0.0;-10.98865819004924
1788.0;0.0;0.1790963790489479;0.12733813993195833;100000.0;-1.2;0.0;-11.165970811912619
1789.0;0.0;0.16596049865027912;0.11799848390307793;100000.0;-0.6166666666666667;0.0;-11.210593385432844
1790.0;70.1296235231487;0.14280325009221356;0.10153360073243511;100000.0;3.170833333333333;0.0;-11.230081286506044
1791.0;3.0012703210611984;0.09430375665519138;0.06705029451090207;100000.0;4.816666666666666;0.0;-11.549999999999727
1792.0;10.869110155844806;0.11089895181415249;0.07884953520226412;100000.0;3.595833333333333;0.0;-11.549999999999727
1793.0;8.24329701306356;0.11854149756580022;0.08428341145106162;100000.0;1.9749999999999999;0.0;-12.009999999999966
1794.0;3.874591853578459;0.4398268867993253;0.31271842543384515;100000.0;2.3958333333333335;0.0;-12.009999999999966
1795.0;25.313403740022235;0.15147592180096472;0.10769990007079897;100000.0;6.529166666666666;0.0;-12.009999999999966
1796.0;2.199999999999996;0.17948580324019742;0.10568722543816034;100000.0;8.016666666666667;0.0;-12.009999999999966
1797.0;0.0999999999999996;0.13975283267721977;0.08229112757744247;100000.0;6.720833333333334;0.0;-12.009999999999966
1798.0;0.0999999999999996;0.14823366214415198;0.08728492273891696;100000.0;6.483333333333333;0.0;-12.009999999999966
1799.0;6.799999999999997;0.14850026719024076;0.0874419086793104;100000.0;6.529166666666666;0.0;-12.009999999999966
1800.0;5.587158904051963;0.10453245903079982;0.0615521972420778;100000.0;6.470833333333334;0.0;-12.009999999999966
1801.0;2.9999999999999987;0.1234313828172759;0.07268051370333527;100000.0;5.833333333333333;0.0;-12.009999999999966
1802.0;0.0;0.075422715988884;0.04441140994983329;100000.0;1.2166666666666666;0.0;
1803.0;0.0;0.09106888211850082;0.05362439424793282;100000.0;-0.1875;0.0;
1804.0;0.0;0.09554899464450348;0.05626243388101911;100000.0;-2.5541666666666667;0.0;
1805.0;0.0;0.07429388150924912;0.04374671457015536;100000.0;-4.095833333333333;0.0;
1806.0;0.0;0.26441781155227717;0.15569802377067254;100000.0;-1.8916666666666666;0.0;
1807.0;0.0;0.043682957263292445;0.02572198173196327;100000.0;-0.5750000000000001;0.0;-12.009999999999966
1808.0;0.0;0.09080878584703377;0.053471240891054914;100000.0;-4.504166666666666;0.0;-12.009999999999966
1809.0;0.0;0.1452744986854874;0.08554246862879596;100000.0;-13.9;0.0;-11.465946423431351
1810.0;0.0;0.13540684877928616;0.07973206735273577;100000.0;-12.358333333333334;0.0;-11.465946423431351
1811.0;0.0;0.21252906486054435;0.1251441996223982;100000.0;-7.729166666666667;0.0;-11.465946423431351
1812.0;0.0;0.3268851145763178;0.19248085460203648;100000.0;-9.825000000000001;0.0;-11.465946423431351
1813.0;0.0;0.3648217027531398;0.21481918261805694;100000.0;-6.216666666666666;0.0;-11.465946423431351
1814.0;0.0;0.09103096250525484;0.053602065915322065;100000.0;-5.6375;0.0;-11.465946423431351
1815.0;0.0;0.10814276576697222;0.06367806622468548;100000.0;-4.625;0.0;-11.465946423431351
1816.0;0.0;0.3144760565389383;0.18517398748165118;100000.0;-5.108333333333333;0.0;-11.389842254170613
1817.0;0.0;0.0838930146496982;0.049399004221542954;100000.0;-1.1958333333333333;0.0;-11.389842254170613
1818.0;0.0;0.1691495024000482;0.09960086686623712;100000.0;-5.095833333333333;0.0;-11.2080408044537
1819.0;0.0;0.262989318479918;0.15485687942025708;100000.0;-8.791666666666666;0.0;-11.175253207904024
1820.0;19.13936529383559;0.36300197588000943;0.2137476667610672;100000.0;0.9249999999999999;0.0;-11.175253207904024
1821.0;0.0;0.10986840814504463;0.0646941819939807;100000.0;-1.1791666666666667;0.0;-10.900000000000132
1822.0;0.0;0.33481277856720976;0.19714892748734497;100000.0;-3.579166666666667;0.0;-10.900000000000132
1823.0;24.79246393155813;0.21122635879826215;0.12437712285755888;100000.0;3.4875000000000003;0.0;-10.900000000000132
1824.0;54.10319616834235;0.06798288335258246;0.04003058843158361;100000.0;5.0249999999999995;0.0;-14.25999999999994
1825.0;0.0;0.27732538438049165;0.16329843302158903;100000.0;-2.4250000000000003;0.0;-14.25999999999994
1826.0;0.0;0.17948460387208978;0.10568651921022873;100000.0;-5.7250000000000005;0.0;-14.25999999999994
1827.0;0.0;0.381190325458115;0.2244575734361752;100000.0;-10.783333333333333;0.0;-14.25999999999994
1828.0;0.0;0.4483386182063708;0.2639967270926641;100000.0;-7.783333333333334;0.0;-14.25999999999994
1829.0;0.0;0.3243642744802464;0.19099649990257028;100000.0;-8.116666666666667;0.0;-14.25999999999994
1830.0;0.0;0.19553638139784424;0.11513834102243803;100000.0;-8.2;0.0;-14.25999999999994
1831.0;0.0;0.39604057479525245;0.23320189538907402;100000.0;-8.691666666666666;0.0;-14.25999999999994
1832.0;0.0;0.38345214610630446;0.22578940884839432;100000.0;-9.674999999999999;0.0;-14.25999999999994
1833.0;0.0;0.13184757701763444;0.07763624946475522;100000.0;-4.3999999999999995;0.0;-14.25999999999994
1834.0;0.0;0.31801149568231785;0.187255771929356;100000.0;-5.891666666666667;0.0;-14.25999999999994
1835.0;0.0;0.3533818491947482;0.2080830154105187;100000.0;-8.420833333333333;0.0;-14.25999999999994
1836.0;0.0;0.49262041137975426;0.29007132337512503;100000.0;-6.254166666666666;0.0;-14.25999999999994
1837.0;0.0;0.44263453890444;0.26063797501190183;100000.0;-3.5041666666666664;0.0;-14.25999999999994
1838.0;0.0;0.2229849636208779;0.13130098143740956;100000.0;-0.004166666666666615;0.0;-14.25999999999994
1839.0;0.0;0.39948658927706104;0.23523102361441162;100000.0;-4.1499999999999995;0.0;-14.052755696792651
1840.0;0.0;0.09898625812036928;0.05828640922227788;100000.0;-4.2250000000000005;0.0;-14.052755696792651
1841.0;0.0;0.26061736612868686;0.15346019478922995;100000.0;-6.9875;0.0;-14.052755696792651
1842.0;0.0;0.2730829569227894;0.16080035028171247;100000.0;-3.85;0.0;-14.052755696792651
1843.0;0.0;0.13437103979656675;0.07912214848733651;100000.0;-0.9249999999999999;0.0;-14.052755696792651
1844.0;0.0;0.4116701058939061;0.24240508442629033;100000.0;-2.433333333333333;0.0;-14.052755696792651
1845.0;17.200206446946694;0.2958775206520381;0.17422254943132234;100000.0;0.8791666666666668;0.0;-14.052755696792651
1846.0;0.0;0.46671913343121224;0.2748197873078371;100000.0;4.425;0.0;
1847.0;1.8999999999999995;0.5127816395647337;0.30194292675449974;100000.0;4.720833333333333;0.0;-9.969999999999924
1848.0;0.0;0.4880298573443013;0.28736825209888767;100000.0;5.325;0.0;
1849.0;0.2507834868226482;0.33693224970118074;0.19839694275931552;100000.0;3.1166666666666667;0.0;-10.690000000000088
1850.0;3.316951849345818;0.21865819567153622;0.1287532362039399;100000.0;5.3125;0.0;-10.690000000000088
1851.0;0.0999999999999996;0.36558754064932325;0.21527013350621554;100000.0;5.108333333333333;0.0;-10.690000000000088
1852.0;3.41833591064699;0.6886425223143074;0.4054956781441736;100000.0;7.2749999999999995;0.0;-10.690000000000088
1853.0;21.623130495646986;0.13568441153765778;0.07989550555947797;100000.0;8.845833333333333;0.0;-10.690000000000088
1854.0;0.0;0.4683764056083577;0.2757956444231988;100000.0;9.904166666666667;0.0;
1855.0;0.0;0.47220510890962797;0.2780501125852053;100000.0;4.445833333333334;0.0;
1856.0;0.0;0.8048143702678467;0.4739015356693088;100000.0;7.6000000000000005;0.0;
1857.0;0.0;0.6577958098536193;0.38733210534339885;100000.0;8.058333333333334;0.0;
1858.0;0.2999999999999994;0.5963661715818477;0.3511602861164208;100000.0;6.804166666666667;0.0;-10.690000000000088
1859.0;0.0;0.8203100223300674;0.4830258922660228;100000.0;6.341666666666666;0.0;
1860.0;0.0;0.8807913043653623;0.5186392877204751;100000.0;6.670833333333333;0.0;
1861.0;0.0;0.615817784787921;0.36261404453593776;100000.0;6.8;0.0;
1862.0;0.0;0.4562820003359589;0.26867405534211763;100000.0;9.5625;0.0;
1863.0;16.494079219986922;0.09930135120588346;0.05847194653699339;100000.0;3.1374999999999997;0.0;-10.690000000000088
1864.0;3.6360839994087213;0.1567312981689351;0.0922886141620253;100000.0;0.8624999999999999;0.0;-14.020000000000143
1865.0;14.851213329207644;0.1686165456658399;0.0992870441710701;100000.0;3.6875;0.0;-14.020000000000143
1866.0;3.543819937297262;0.4962649402359959;0.2922173434830776;100000.0;8.020833333333334;0.0;-14.020000000000143
1867.0;4.999999999999999;0.30034261205912205;0.1768517441287489;100000.0;5.083333333333333;0.0;-14.020000000000143
1868.0;0.0;0.44426933296916155;0.2616005962651938;100000.0;7.2625;0.0;
1869.0;0.0;0.7648835695808639;0.45038894883544234;100000.0;9.416666666666666;0.0;
1870.0;0.0;0.6521953907272785;0.3840343918303047;100000.0;8.983333333333333;0.0;
1871.0;0.0;0.05701808152660977;0.03357414752346617;100000.0;3.858333333333333;0.0;
1872.0;0.0;0.10704557509107081;0.0630320037717267;100000.0;-0.44166666666666665;0.0;
1873.0;0.0;0.21302418025716688;0.1254357400762731;100000.0;-0.14166666666666666;0.0;
1874.0;0.0;0.5403560561309111;0.31817966262633535;100000.0;0.20416666666666664;0.0;
1875.0;1.394754912594903;0.861894770251585;0.5075123783781802;100000.0;1.5041666666666667;0.0;-14.020000000000143
1876.0;5.296736365103186;0.42438261421019724;0.24989063318866425;100000.0;1.4666666666666668;0.0;-14.020000000000143
1877.0;17.550973041379716;0.18780002193908374;0.11058291462420383;100000.0;4.029166666666667;0.0;-14.020000000000143
1878.0;0.0;0.20168157156370684;0.11875683388758533;100000.0;-1.3291666666666666;0.0;-14.020000000000143
1879.0;0.0;0.40676572727094273;0.23951722276925683;100000.0;-1.8458333333333332;0.0;-14.020000000000143
1880.0;37.261715843794846;0.25666401328063476;0.15113232881796132;100000.0;4.170833333333333;0.0;-12.817030031598842
1881.0;8.666308365204475;0.4655581190063985;0.27413614330348074;100000.0;0.20833333333333334;0.0;-9.639999999999871
1882.0;8.62788001024121;0.4085475495038343;0.24056641911024168;100000.0;3.858333333333333;0.0;-9.639999999999871
1883.0;0.9999999999999991;0.5600203806621871;0.3297586725664411;100000.0;8.025;0.0;-9.639999999999871
1884.0;25.125978277113415;0.15027499295352956;0.08848692638237968;100000.0;6.325;0.0;-9.639999999999871
1885.0;20.361488188368757;0.6330021890123216;0.37273279471282056;100000.0;4.604166666666667;0.0;-9.639999999999871
1886.0;3.3992471631440484;0.5707736617377182;0.4857959689420128;100000.0;3.6999999999999997;0.0;-9.639999999999871
1887.0;17.688471558169223;0.35311033488482574;0.3005387052313539;100000.0;2.3916666666666666;0.0;-9.639999999999871
1888.0;0.5684165115805467;0.24598603065844543;0.2093632382161869;100000.0;0.7958333333333334;0.0;-9.639999999999871
1889.0;0.0;0.9819455638452186;0.8357519426951092;100000.0;0.016666666666666653;0.0;
1890.0;0.0;0.8055131835505237;0.6855870964808274;100000.0;2.275;0.0;
1891.0;0.0;0.8258972726772991;0.7029363699182072;100000.0;4.1375;0.0;
1892.0;0.0;0.8799427236726669;0.7489354479998225;100000.0;7.0625;0.0;
1893.0;0.0;1.1480836643539412;0.9771551379110578;100000.0;6.295833333333333;0.0;
1894.0;0.0;1.0031283654668757;0.853781015037673;100000.0;7.458333333333333;0.0;
1895.0;0.0;1.1489678910400098;0.9779077195183018;100000.0;5.9375;0.0;
1896.0;0.0;1.364003979309928;1.1609288921150644;100000.0;6.883333333333333;0.0;
1897.0;0.0;1.0975184433910858;0.9341181476658684;100000.0;8.183333333333334;0.0;
1898.0;0.0;1.4209732341593495;1.2094164734712562;100000.0;9.829166666666667;0.0;
1899.0;0.0;0.6299775849843389;0.5361855177014946;100000.0;7.4375;0.0;
1900.0;0.0;1.1288074525115939;0.9607487992216114;100000.0;5.7375;0.0;
1901.0;0.0;1.2394986785794246;1.0549601390674066;100000.0;6.841666666666666;0.0;
1902.0;0.0;1.35397541634324;1.152393397592304;100000.0;8.445833333333333;0.0;
1903.0;0.6239145610024884;1.397703274648105;1.189610982633452;100000.0;10.049999999999999;0.0;-7.719999999999838
1904.0;40.98835988681071;0.14495904754124825;0.12337731342195608;100000.0;9.870833333333334;0.0;-7.719999999999838
1905.0;11.759152422494854;0.63234340816255;0.5381991133528873;100000.0;11.545833333333334;0.0;-6.109999999999616
1906.0;5.696895128732807;0.8953852577389944;0.762078872972923;100000.0;11.408333333333333;0.0;-6.109999999999616
1907.0;13.899999999999997;0.3732490226876789;0.3176791130851826;100000.0;6.7;0.0;-6.109999999999616
1908.0;9.347388488203721;0.47717011040124563;0.40612826356914206;100000.0;1.1125;0.0;-6.109999999999616
1909.0;0.0;0.4241943619700121;0.361039629028389;100000.0;-0.7708333333333334;0.0;-6.109999999999616
1910.0;0.0;0.607263805088286;0.5168534015710046;100000.0;-0.8250000000000001;0.0;-6.109999999999616
1911.0;0.0;1.1624442964898472;0.9893777362381124;100000.0;-1.5999999999999999;0.0;-6.109999999999616
1912.0;0.0;0.6867007860312829;0.5844636781376277;100000.0;-0.06666666666666668;0.0;-6.109999999999616
1913.0;5.727733179730045;1.336036985313997;1.1371256687755618;100000.0;1.2541666666666667;0.0;-6.109999999999616
1914.0;0.0;1.658292500450266;1.41140326901716;100000.0;4.258333333333334;0.0;
1915.0;0.0;0.8522842043508184;0.7253947731330955;100000.0;5.266666666666667;0.0;
1916.0;0.0;1.6363342107658352;1.3927141645110392;100000.0;6.4750000000000005;0.0;
1917.0;0.0;1.2738356574894427;1.4734476949411384;100000.0;6.416666666666667;0.0;
1918.0;0.0;1.5239355906330831;1.7627386783021408;100000.0;8.2125;0.0;
1919.0;0.0;1.5034203037406626;1.7390086139057108;100000.0;9.295833333333333;0.0;
1920.0;0.0;1.4811467449087414;1.713244753610175;100000.0;7.745833333333334;0.0;
1921.0;0.0;1.282240197346757;1.4831692393232507;100000.0;4.695833333333334;0.0;
1922.0;0.0;1.2740782875148051;1.4737283454704997;100000.0;2.6416666666666666;0.0;
1923.0;0.0;0.9612569646860091;1.1118874326804233;100000.0;2.216666666666667;0.0;
1924.0;1.4994717510275035;0.29453142124887766;0.3406849550610048;100000.0;3.345833333333333;0.0;-11.75999999999977
1925.0;0.0;1.1207745960645317;1.2964017260865195;100000.0;3.404166666666667;0.0;
1926.0;0.0;1.1276056896001019;1.30430326265031;100000.0;3.5708333333333333;0.0;
1927.0;0.0;0.675720748789434;0.7816072457022921;100000.0;4.125;0.0;
1928.0;0.3809094092315386;0.7646482229748015;0.8844697940106112;100000.0;7.9624999999999995;0.0;-11.75999999999977
1929.0;17.38324829247926;0.12000860113715735;0.13881413640685475;100000.0;6.833333333333333;0.0;-11.75999999999977
1930.0;14.087327922158769;0.36237244758021353;0.419156776196359;100000.0;3.1875;0.0;-11.75999999999977
1931.0;2.988523163751095;0.8124275242960707;0.9397361864873862;100000.0;1.9625000000000001;0.0;-11.75999999999977
1932.0;0.0;0.8896853205751385;1.0291004001316946;100000.0;3.4416666666666664;0.0;-11.75999999999977
1933.0;0.0;0.6898971908258539;0.798005158351556;100000.0;5.5375000000000005;0.0;
1934.0;0.0;1.2870746430041162;1.4887612501672502;100000.0;6.8625;0.0;
1935.0;0.01848413398851667;0.8174667107232685;0.9455650212996938;100000.0;6.7625;0.0;-7.450000000000068
1936.0;3.655309531454079;0.6870251202860885;0.7946830298716029;100000.0;4.283333333333333;0.0;-7.450000000000068
1937.0;0.0;1.0142056303901144;1.17313323701415;100000.0;7.579166666666667;0.0;
1938.0;0.0;1.3446801103113504;1.5553935841899416;100000.0;7.933333333333334;0.0;
1939.0;0.0;1.7014840946216283;1.968109310223188;100000.0;10.479166666666666;0.0;
1940.0;31.630447058544103;0.24210604143491365;0.28004443633385556;100000.0;9.366666666666667;0.0;-7.450000000000068
1941.0;4.17026108443287;1.1239143975781376;1.30003353940215;100000.0;11.4125;0.0;-7.450000000000068
1942.0;17.382427076580502;1.1380000114204254;1.3163263909373741;100000.0;11.9;0.0;-7.450000000000068
1943.0;2.0932491945912455;1.403496563912511;1.623426667950561;100000.0;7.270833333333333;0.0;-7.450000000000068
1944.0;0.0;1.6002141924016526;1.8509702561265065;100000.0;9.170833333333333;0.0;
1945.0;0.0;0.5201571048421584;0.601666535734643;100000.0;8.945833333333333;0.0;-7.450000000000068
1946.0;0.0;1.939016541837224;2.242863462978916;100000.0;11.008333333333333;0.0;
1947.0;0.0;0.7077775425023306;1.0789299918068394;100000.0;11.325000000000001;0.0;
1948.0;3.5276099214911363;0.2569451195225723;0.3916849278958063;100000.0;7.608333333333333;0.0;-14.959999999999972
