YYYY	MM	DD	hh	mm	PREC
2018	2	4	0	0	6.23
2018	2	5	0	0	0.0
2018	2	6	0	0	0.0
2018	2	7	0	0	0.0
2018	2	8	0	0	0.0
2018	2	9	0	0	0.0
2018	2	10	0	0	0.0
2018	2	11	0	0	0.8
2018	2	12	0	0	1.29
2018	2	13	0	0	0.0
2018	2	14	0	0	0.0
2018	2	15	0	0	5.79
2018	2	16	0	0	1.46
2018	2	17	0	0	6.36
2018	2	18	0	0	0.0
2018	2	19	0	0	0.0
2018	2	20	0	0	0.0
2018	2	21	0	0	0.0
2018	2	22	0	0	0.0
2018	2	23	0	0	0.0
2018	2	24	0	0	0.0
2018	2	25	0	0	0.0
2018	2	26	0	0	0.0
2018	2	27	0	0	0.0
2018	2	28	0	0	0.0
2018	3	1	0	0	0.0
2018	3	2	0	0	0.5
2018	3	3	0	0	0.9
2018	3	4	0	0	0.0
2018	3	5	0	0	0.0
2018	3	6	0	0	0.0
2018	3	7	0	0	0.22
2018	3	8	0	0	0.17
2018	3	9	0	0	3.05
2018	3	10	0	0	0.85
2018	3	11	0	0	2.1
2018	3	12	0	0	0.83
2018	3	13	0	0	4.61
2018	3	14	0	0	1.79
2018	3	15	0	0	0.1
2018	3	16	0	0	3.1
2018	3	17	0	0	0.63
2018	3	18	0	0	8.78
2018	3	19	0	0	0.0
2018	3	20	0	0	1.17
2018	3	21	0	0	0.0
2018	3	22	0	0	4.13
2018	3	23	0	0	0.19
2018	3	24	0	0	0.0
2018	3	25	0	0	0.0
2018	3	26	0	0	0.0
2018	3	27	0	0	1.11
2018	3	28	0	0	15.27
2018	3	29	0	0	0.0
2018	3	30	0	0	5.88
2018	3	31	0	0	0.62
2018	4	1	0	0	4.54
2018	4	2	0	0	0.0
2018	4	3	0	0	0.39
2018	4	4	0	0	0.64
2018	4	5	0	0	3.64
2018	4	6	0	0	0.0
2018	4	7	0	0	0.0
2018	4	8	0	0	0.0
2018	4	9	0	0	0.0
2018	4	10	0	0	8.79
2018	4	11	0	0	0.0
2018	4	12	0	0	0.0
2018	4	13	0	0	12.26
2018	4	14	0	0	0.0
2018	4	15	0	0	0.0
2018	4	16	0	0	0.0
2018	4	17	0	0	0.0
2018	4	18	0	0	0.0
2018	4	19	0	0	0.0
2018	4	20	0	0	0.0
2018	4	21	0	0	0.0
2018	4	22	0	0	0.0
2018	4	23	0	0	8.77
2018	4	24	0	0	0.0
2018	4	25	0	0	0.6
2018	4	26	0	0	0.0
2018	4	27	0	0	0.0
2018	4	28	0	0	0.67
2018	4	29	0	0	5.12
2018	4	30	0	0	1.0
2018	5	1	0	0	0.0
2018	5	2	0	0	0.0
2018	5	3	0	0	0.0
2018	5	4	0	0	0.0
2018	5	5	0	0	0.0
2018	5	6	0	0	0.0
2018	5	7	0	0	0.0
2018	5	8	0	0	0.0
2018	5	9	0	0	0.0
2018	5	10	0	0	0.72
2018	5	11	0	0	0.0
2018	5	12	0	0	0.0
2018	5	13	0	0	11.59
2018	5	14	0	0	5.7
2018	5	15	0	0	0.14
2018	5	16	0	0	6.34
2018	5	17	0	0	0.16
2018	5	18	0	0	0.0
2018	5	19	0	0	0.0
2018	5	20	0	0	7.32
2018	5	21	0	0	0.0
2018	5	22	0	0	0.24
2018	5	23	0	0	1.18
2018	5	24	0	0	42.22
2018	5	25	0	0	0.0
2018	5	26	0	0	0.0
2018	5	27	0	0	0.0
2018	5	28	0	0	0.0
2018	5	29	0	0	0.0
2018	5	30	0	0	0.0
2018	5	31	0	0	1.18
2018	6	1	0	0	0.21
2018	6	2	0	0	0.0
2018	6	3	0	0	0.0
2018	6	4	0	0	0.0
2018	6	5	0	0	0.0
2018	6	6	0	0	0.0
2018	6	7	0	0	38.03
2018	6	8	0	0	6.47
2018	6	9	0	0	2.61
2018	6	10	0	0	0.0
2018	6	11	0	0	5.4
2018	6	12	0	0	3.49
2018	6	13	0	0	0.0
2018	6	14	0	0	0.0
2018	6	15	0	0	0.0
2018	6	16	0	0	0.0
2018	6	17	0	0	0.0
2018	6	18	0	0	0.0
2018	6	19	0	0	0.0
2018	6	20	0	0	0.0
2018	6	21	0	0	0.0
2018	6	22	0	0	0.0
2018	6	23	0	0	0.0
2018	6	24	0	0	0.0
2018	6	25	0	0	0.0
2018	6	26	0	0	0.0
2018	6	27	0	0	0.0
2018	6	28	0	0	1.63
2018	6	29	0	0	0.0
2018	6	30	0	0	0.0
2018	7	1	0	0	0.0
2018	7	2	0	0	0.0
2018	7	3	0	0	0.0
2018	7	4	0	0	0.0
2018	7	5	0	0	3.14
2018	7	6	0	0	4.21
2018	7	7	0	0	0.0
2018	7	8	0	0	0.0
2018	7	9	0	0	0.0
2018	7	10	0	0	2.99
2018	7	11	0	0	0.24
2018	7	12	0	0	0.38
2018	7	13	0	0	0.0
2018	7	14	0	0	0.0
2018	7	15	0	0	6.64
2018	7	16	0	0	3.3
2018	7	17	0	0	0.0
2018	7	18	0	0	0.0
2018	7	19	0	0	0.0
2018	7	20	0	0	0.0
2018	7	21	0	0	1.46
2018	7	22	0	0	0.0
2018	7	23	0	0	0.0
2018	7	24	0	0	0.0
2018	7	25	0	0	0.0
2018	7	26	0	0	0.0
2018	7	27	0	0	0.0
2018	7	28	0	0	0.0
2018	7	29	0	0	0.0
2018	7	30	0	0	0.0
2018	7	31	0	0	0.0
2018	8	1	0	0	5.73
2018	8	2	0	0	0.33
2018	8	3	0	0	0.0
2018	8	4	0	0	0.0
2018	8	5	0	0	0.0
2018	8	6	0	0	0.0
2018	8	7	0	0	0.0
2018	8	8	0	0	0.0
2018	8	9	0	0	7.03
2018	8	10	0	0	0.0
2018	8	11	0	0	0.0
2018	8	12	0	0	0.0
2018	8	13	0	0	0.73
2018	8	14	0	0	0.52
2018	8	15	0	0	0.0
2018	8	16	0	0	0.0
2018	8	17	0	0	0.0
2018	8	18	0	0	0.0
2018	8	19	0	0	0.0
2018	8	20	0	0	0.0
2018	8	21	0	0	0.0
2018	8	22	0	0	0.0
2018	8	23	0	0	1.56
2018	8	24	0	0	0.0
2018	8	25	0	0	3.78
2018	8	26	0	0	0.0
2018	8	27	0	0	1.45
2018	8	28	0	0	0.0
2018	8	29	0	0	0.86
2018	8	30	0	0	0.5
2018	8	31	0	0	0.0
2018	9	1	0	0	0.0
2018	9	2	0	0	2.3
2018	9	3	0	0	0.0
2018	9	4	0	0	0.0
2018	9	5	0	0	0.0
2018	9	6	0	0	32.14
2018	9	7	0	0	0.24
2018	9	8	0	0	0.0
2018	9	9	0	0	0.0
2018	9	10	0	0	0.0
2018	9	11	0	0	0.0
2018	9	12	0	0	0.0
2018	9	13	0	0	3.79
2018	9	14	0	0	0.0
2018	9	15	0	0	0.0
2018	9	16	0	0	0.0
2018	9	17	0	0	0.0
2018	9	18	0	0	0.0
2018	9	19	0	0	0.0
2018	9	20	0	0	0.0
2018	9	21	0	0	2.04
2018	9	22	0	0	0.89
2018	9	23	0	0	20.44
2018	9	24	0	0	0.0
2018	9	25	0	0	0.0
2018	9	26	0	0	0.0
2018	9	27	0	0	0.0
2018	9	28	0	0	0.9
2018	9	29	0	0	0.0
2018	9	30	0	0	0.0
2018	10	1	0	0	0.0
2018	10	2	0	0	0.0
2018	10	3	0	0	0.0
2018	10	4	0	0	0.0
2018	10	5	0	0	0.0
2018	10	6	0	0	0.0
2018	10	7	0	0	0.0
2018	10	8	0	0	0.0
2018	10	9	0	0	0.0
2018	10	10	0	0	0.0
2018	10	11	0	0	0.0
2018	10	12	0	0	0.0
2018	10	13	0	0	0.0
2018	10	14	0	0	0.0
2018	10	15	0	0	0.0
2018	10	16	0	0	0.0
2018	10	17	0	0	0.0
2018	10	18	0	0	0.0
2018	10	19	0	0	0.0
2018	10	20	0	0	0.0
2018	10	21	0	0	0.0
2018	10	22	0	0	0.0
2018	10	23	0	0	0.0
2018	10	24	0	0	3.14
2018	10	25	0	0	1.19
2018	10	26	0	0	0.32
2018	10	27	0	0	2.2
2018	10	28	0	0	10.06
2018	10	29	0	0	0.95
2018	10	30	0	0	0.51
2018	10	31	0	0	0.0
2018	11	1	0	0	0.74
2018	11	2	0	0	0.0
2018	11	3	0	0	0.0
2018	11	4	0	0	0.0
2018	11	5	0	0	0.0
2018	11	6	0	0	0.0
2018	11	7	0	0	0.0
2018	11	8	0	0	0.22
2018	11	9	0	0	0.0
2018	11	10	0	0	0.23
2018	11	11	0	0	5.37
2018	11	12	0	0	0.0
2018	11	13	0	0	3.92
2018	11	14	0	0	0.0
2018	11	15	0	0	0.0
2018	11	16	0	0	0.0
2018	11	17	0	0	0.0
2018	11	18	0	0	0.0
2018	11	19	0	0	0.0
2018	11	20	0	0	0.0
2018	11	21	0	0	0.0
2018	11	22	0	0	0.0
2018	11	23	0	0	0.0
2018	11	24	0	0	1.3
2018	11	25	0	0	0.0
2018	11	26	0	0	4.73
2018	11	27	0	0	0.0
2018	11	28	0	0	0.0
2018	11	29	0	0	0.22
2018	11	30	0	0	5.77
2018	12	1	0	0	1.22
2018	12	2	0	0	14.51
2018	12	3	0	0	49.1
2018	12	4	0	0	3.81
2018	12	5	0	0	0.0
2018	12	6	0	0	1.73
2018	12	7	0	0	2.52
2018	12	8	0	0	9.09
2018	12	9	0	0	7.44
2018	12	10	0	0	3.27
2018	12	11	0	0	0.72
2018	12	12	0	0	0.0
2018	12	13	0	0	0.0
2018	12	14	0	0	0.0
2018	12	15	0	0	0.0
2018	12	16	0	0	5.07
2018	12	17	0	0	4.75
2018	12	18	0	0	0.0
2018	12	19	0	0	1.73
2018	12	20	0	0	3.74
2018	12	21	0	0	7.32
2018	12	22	0	0	18.15
2018	12	23	0	0	12.95
2018	12	24	0	0	8.93
2018	12	25	0	0	0.0
2018	12	26	0	0	0.0
2018	12	27	0	0	0.0
2018	12	28	0	0	0.0
2018	12	29	0	0	0.68
2018	12	30	0	0	0.51
2018	12	31	0	0	2.31
2019	1	1	0	0	1.74
2019	1	2	0	0	1.68
2019	1	3	0	0	1.05
2019	1	4	0	0	0.34
2019	1	5	0	0	14.17
2019	1	6	0	0	4.62
2019	1	7	0	0	2.18
2019	1	8	0	0	9.71
2019	1	9	0	0	6.44
2019	1	10	0	0	0.05
2019	1	11	0	0	7.78
2019	1	12	0	0	8.35
2019	1	13	0	0	18.97
2019	1	14	0	0	6.1
2019	1	15	0	0	0.51
2019	1	16	0	0	0.0
2019	1	17	0	0	5.25
2019	1	18	0	0	0.87
2019	1	19	0	0	0.0
2019	1	20	0	0	0.0
2019	1	21	0	0	0.0
2019	1	22	0	0	0.0
2019	1	23	0	0	1.03
2019	1	24	0	0	0.53
2019	1	25	0	0	0.21
2019	1	26	0	0	1.76
2019	1	27	0	0	3.12
2019	1	28	0	0	3.24
2019	1	29	0	0	0.23
2019	1	30	0	0	0.75
2019	1	31	0	0	0.08
2019	2	1	0	0	5.23
2019	2	2	0	0	0.0
2019	2	3	0	0	0.26
2019	2	4	0	0	0.0
2019	2	5	0	0	0.0
2019	2	6	0	0	0.0
2019	2	7	0	0	1.96
2019	2	8	0	0	0.0
2019	2	9	0	0	1.92
2019	2	10	0	0	5.34
2019	2	11	0	0	3.39
2019	2	12	0	0	0.0
2019	2	13	0	0	0.0
2019	2	14	0	0	0.0
2019	2	15	0	0	0.0
2019	2	16	0	0	0.0
2019	2	17	0	0	0.0
2019	2	18	0	0	0.0
2019	2	19	0	0	0.0
2019	2	20	0	0	0.0
2019	2	21	0	0	0.0
2019	2	22	0	0	0.0
2019	2	23	0	0	0.0
2019	2	24	0	0	0.0
2019	2	25	0	0	0.0
2019	2	26	0	0	0.0
2019	2	27	0	0	0.0
2019	2	28	0	0	0.0
2019	3	1	0	0	2.73
2019	3	2	0	0	0.59
2019	3	3	0	0	0.0
2019	3	4	0	0	3.91
2019	3	5	0	0	3.26
2019	3	6	0	0	0.05
2019	3	7	0	0	1.79
2019	3	8	0	0	2.54
2019	3	9	0	0	1.51
2019	3	10	0	0	12.47
2019	3	11	0	0	0.46
2019	3	12	0	0	0.0
2019	3	13	0	0	5.18
2019	3	14	0	0	15.75
2019	3	15	0	0	12.05
2019	3	16	0	0	3.17
2019	3	17	0	0	3.2
2019	3	18	0	0	1.33
2019	3	19	0	0	0.0
2019	3	20	0	0	0.0
2019	3	21	0	0	0.0
2019	3	22	0	0	0.0
2019	3	23	0	0	0.0
2019	3	24	0	0	0.0
2019	3	25	0	0	0.81
2019	3	26	0	0	0.0
2019	3	27	0	0	0.0
2019	3	28	0	0	0.0
2019	3	29	0	0	0.0
2019	3	30	0	0	0.0
2019	3	31	0	0	0.0
2019	4	1	0	0	0.0
2019	4	2	0	0	0.42
2019	4	3	0	0	5.6
2019	4	4	0	0	0.99
2019	4	5	0	0	0.59
2019	4	6	0	0	0.0
2019	4	7	0	0	0.0
2019	4	8	0	0	0.0
2019	4	9	0	0	13.97
2019	4	10	0	0	0.4
2019	4	11	0	0	0.0
2019	4	12	0	0	0.0
2019	4	13	0	0	7.24
2019	4	14	0	0	0.07
2019	4	15	0	0	0.0
2019	4	16	0	0	0.0
2019	4	17	0	0	0.93
2019	4	18	0	0	0.0
2019	4	19	0	0	0.0
2019	4	20	0	0	0.0
2019	4	21	0	0	0.0
2019	4	22	0	0	0.0
2019	4	23	0	0	0.0
2019	4	24	0	0	0.0
2019	4	25	0	0	0.0
2019	4	26	0	0	7.53
2019	4	27	0	0	14.05
2019	4	28	0	0	1.01
2019	4	29	0	0	8.98
2019	4	30	0	0	0.19
2019	5	1	0	0	0.0
2019	5	2	0	0	1.72
2019	5	3	0	0	0.71
2019	5	4	0	0	6.29
2019	5	5	0	0	0.0
2019	5	6	0	0	0.26
2019	5	7	0	0	0.0
2019	5	8	0	0	15.45
2019	5	9	0	0	10.7
2019	5	10	0	0	1.68
2019	5	11	0	0	4.42
2019	5	12	0	0	0.1
2019	5	13	0	0	0.0
2019	5	14	0	0	0.0
2019	5	15	0	0	0.0
2019	5	16	0	0	0.0
2019	5	17	0	0	20.23
2019	5	18	0	0	10.25
2019	5	19	0	0	0.0
2019	5	20	0	0	14.54
2019	5	21	0	0	36.07
2019	5	22	0	0	0.52
2019	5	23	0	0	0.0
2019	5	24	0	0	0.0
2019	5	25	0	0	1.68
2019	5	26	0	0	0.0
2019	5	27	0	0	0.36
2019	5	28	0	0	4.83
2019	5	29	0	0	2.15
2019	5	30	0	0	0.0
2019	5	31	0	0	0.0
2019	6	1	0	0	0.0
2019	6	2	0	0	0.0
2019	6	3	0	0	0.25
2019	6	4	0	0	0.0
2019	6	5	0	0	0.24
2019	6	6	0	0	0.97
2019	6	7	0	0	0.99
2019	6	8	0	0	0.35
2019	6	9	0	0	0.24
2019	6	10	0	0	6.0
2019	6	11	0	0	8.12
2019	6	12	0	0	4.73
2019	6	13	0	0	0.0
2019	6	14	0	0	0.0
2019	6	15	0	0	2.34
2019	6	16	0	0	8.65
2019	6	17	0	0	0.0
2019	6	18	0	0	0.0
2019	6	19	0	0	2.62
2019	6	20	0	0	0.64
2019	6	21	0	0	0.0
2019	6	22	0	0	22.83
2019	6	23	0	0	0.07
2019	6	24	0	0	0.0
2019	6	25	0	0	0.0
2019	6	26	0	0	0.0
2019	6	27	0	0	0.0
2019	6	28	0	0	0.0
2019	6	29	0	0	0.0
2019	6	30	0	0	0.0
2019	7	1	0	0	0.0
2019	7	2	0	0	0.0
2019	7	3	0	0	0.0
2019	7	4	0	0	0.0
2019	7	5	0	0	0.0
2019	7	6	0	0	0.0
2019	7	7	0	0	6.71
2019	7	8	0	0	0.0
2019	7	9	0	0	0.0
2019	7	10	0	0	0.0
2019	7	11	0	0	2.82
2019	7	12	0	0	12.75
2019	7	13	0	0	0.0
2019	7	14	0	0	0.0
2019	7	15	0	0	0.0
2019	7	16	0	0	0.0
2019	7	17	0	0	0.0
2019	7	18	0	0	0.1
2019	7	19	0	0	0.22
2019	7	20	0	0	0.26
2019	7	21	0	0	3.85
2019	7	22	0	0	0.0
2019	7	23	0	0	0.0
2019	7	24	0	0	0.0
2019	7	25	0	0	0.0
2019	7	26	0	0	0.0
2019	7	27	0	0	12.15
2019	7	28	0	0	24.85
2019	7	29	0	0	0.0
2019	7	30	0	0	1.98
2019	7	31	0	0	1.15
2019	8	1	0	0	0.0
2019	8	2	0	0	0.0
2019	8	3	0	0	6.07
2019	8	4	0	0	0.0
2019	8	5	0	0	1.09
2019	8	6	0	0	2.55
2019	8	7	0	0	24.91
2019	8	8	0	0	0.0
2019	8	9	0	0	34.12
2019	8	10	0	0	1.22
2019	8	11	0	0	4.61
2019	8	12	0	0	1.16
2019	8	13	0	0	0.0
2019	8	14	0	0	1.23
2019	8	15	0	0	3.32
2019	8	16	0	0	0.0
2019	8	17	0	0	1.39
2019	8	18	0	0	0.9
2019	8	19	0	0	0.22
2019	8	20	0	0	5.3
2019	8	21	0	0	0.0
2019	8	22	0	0	0.0
2019	8	23	0	0	0.0
2019	8	24	0	0	0.0
2019	8	25	0	0	0.0
2019	8	26	0	0	0.0
2019	8	27	0	0	0.0
2019	8	28	0	0	0.0
2019	8	29	0	0	0.0
2019	8	30	0	0	0.0
2019	8	31	0	0	0.0
2019	9	1	0	0	0.0
2019	9	2	0	0	0.0
2019	9	3	0	0	0.0
2019	9	4	0	0	0.0
2019	9	5	0	0	0.0
2019	9	6	0	0	0.0
2019	9	7	0	0	0.36
2019	9	8	0	0	20.64
2019	9	9	0	0	1.7
2019	9	10	0	0	0.0
2019	9	11	0	0	0.0
2019	9	12	0	0	0.0
2019	9	13	0	0	0.0
2019	9	14	0	0	0.0
2019	9	15	0	0	0.0
2019	9	16	0	0	0.18
2019	9	17	0	0	0.66
2019	9	18	0	0	0.0
2019	9	19	0	0	0.0
2019	9	20	0	0	0.0
2019	9	21	0	0	0.0
2019	9	22	0	0	0.0
2019	9	23	0	0	27.38
2019	9	24	0	0	0.63
2019	9	25	0	0	14.18
2019	9	26	0	0	3.33
2019	9	27	0	0	12.65
2019	9	28	0	0	0.75
2019	9	29	0	0	2.51
2019	9	30	0	0	1.58
2019	10	1	0	0	7.75
2019	10	2	0	0	5.73
2019	10	3	0	0	0.0
2019	10	4	0	0	6.33
2019	10	5	0	0	5.7
2019	10	6	0	0	20.92
2019	10	7	0	0	1.22
2019	10	8	0	0	19.41
2019	10	9	0	0	9.96
2019	10	10	0	0	13.71
2019	10	11	0	0	0.0
2019	10	12	0	0	0.0
2019	10	13	0	0	0.0
2019	10	14	0	0	0.0
2019	10	15	0	0	7.42
2019	10	16	0	0	0.14
2019	10	17	0	0	3.66
2019	10	18	0	0	7.3
2019	10	19	0	0	11.49
2019	10	20	0	0	0.53
2019	10	21	0	0	0.0
2019	10	22	0	0	0.0
2019	10	23	0	0	0.0
2019	10	24	0	0	0.0
2019	10	25	0	0	0.0
2019	10	26	0	0	0.0
2019	10	27	0	0	7.05
2019	10	28	0	0	0.08
2019	10	29	0	0	0.0
2019	10	30	0	0	0.0
2019	10	31	0	0	0.0
2019	11	1	0	0	3.99
2019	11	2	0	0	4.16
2019	11	3	0	0	16.2
2019	11	4	0	0	2.92
2019	11	5	0	0	0.05
2019	11	6	0	0	2.21
2019	11	7	0	0	3.03
2019	11	8	0	0	15.24
2019	11	9	0	0	0.28
2019	11	10	0	0	0.0
2019	11	11	0	0	0.78
2019	11	12	0	0	0.15
2019	11	13	0	0	0.0
2019	11	14	0	0	0.0
2019	11	15	0	0	3.89
2019	11	16	0	0	0.99
2019	11	17	0	0	0.71
2019	11	18	0	0	0.0
2019	11	19	0	0	0.0
2019	11	20	0	0	0.0
2019	11	21	0	0	0.0
2019	11	22	0	0	0.0
2019	11	23	0	0	0.0
2019	11	24	0	0	0.0
2019	11	25	0	0	0.6
2019	11	26	0	0	0.0
2019	11	27	0	0	2.85
2019	11	28	0	0	1.8
2019	11	29	0	0	6.64
2019	11	30	0	0	0.0
2019	12	1	0	0	0.0
2019	12	2	0	0	0.0
2019	12	3	0	0	0.0
2019	12	4	0	0	0.0
2019	12	5	0	0	0.0
2019	12	6	0	0	0.47
2019	12	7	0	0	8.37
2019	12	8	0	0	3.9
2019	12	9	0	0	7.37
2019	12	10	0	0	0.0
2019	12	11	0	0	10.93
2019	12	12	0	0	1.11
2019	12	13	0	0	13.33
2019	12	14	0	0	1.4
2019	12	15	0	0	7.9
2019	12	16	0	0	0.0
2019	12	17	0	0	0.0
2019	12	18	0	0	0.97
2019	12	19	0	0	0.0
2019	12	20	0	0	1.29
2019	12	21	0	0	0.0
2019	12	22	0	0	3.93
2019	12	23	0	0	1.84
2019	12	24	0	0	5.94
2019	12	25	0	0	10.26
2019	12	26	0	0	0.0
2019	12	27	0	0	2.38
2019	12	28	0	0	0.0
2019	12	29	0	0	0.0
2019	12	30	0	0	0.0
2019	12	31	0	0	0.0
2020	1	1	0	0	0.0
2020	1	2	0	0	0.0
2020	1	3	0	0	1.78
2020	1	4	0	0	0.26
2020	1	5	0	0	0.22
2020	1	6	0	0	0.0
2020	1	7	0	0	0.0
2020	1	8	0	0	0.22
2020	1	9	0	0	0.85
2020	1	10	0	0	3.87
2020	1	11	0	0	0.0
2020	1	12	0	0	0.0
2020	1	13	0	0	0.0
2020	1	14	0	0	0.0
2020	1	15	0	0	0.0
2020	1	16	0	0	0.0
2020	1	17	0	0	0.51
2020	1	18	0	0	0.36
2020	1	19	0	0	0.0
2020	1	20	0	0	0.0
2020	1	21	0	0	0.0
2020	1	22	0	0	0.0
2020	1	23	0	0	0.0
2020	1	24	0	0	0.0
2020	1	25	0	0	0.0
2020	1	26	0	0	0.0
2020	1	27	0	0	5.79
2020	1	28	0	0	8.91
2020	1	29	0	0	7.26
2020	1	30	0	0	4.53
2020	1	31	0	0	0.41
2020	2	1	0	0	14.96
2020	2	2	0	0	8.9
2020	2	3	0	0	21.7
2020	2	4	0	0	11.06
2020	2	5	0	0	0.0
2020	2	6	0	0	0.0
2020	2	7	0	0	0.0
2020	2	8	0	0	0.0
2020	2	9	0	0	0.08
2020	2	10	0	0	18.36
2020	2	11	0	0	1.47
2020	2	12	0	0	4.07
2020	2	13	0	0	6.54
2020	2	14	0	0	2.65
2020	2	15	0	0	0.0
2020	2	16	0	0	0.0
2020	2	17	0	0	15.55
2020	2	18	0	0	0.09
2020	2	19	0	0	5.79
2020	2	20	0	0	1.27
2020	2	21	0	0	0.58
2020	2	22	0	0	3.51
2020	2	23	0	0	10.71
2020	2	24	0	0	5.55
2020	2	25	0	0	9.64
2020	2	26	0	0	3.64
2020	2	27	0	0	13.32
2020	2	28	0	0	0.53
2020	2	29	0	0	10.33
2020	3	1	0	0	0.9
2020	3	2	0	0	7.32
2020	3	3	0	0	3.83
2020	3	4	0	0	0.0
2020	3	5	0	0	12.79
2020	3	6	0	0	6.5
2020	3	7	0	0	0.0
2020	3	8	0	0	1.41
2020	3	9	0	0	3.86
2020	3	10	0	0	8.95
2020	3	11	0	0	0.0
2020	3	12	0	0	7.38
2020	3	13	0	0	0.0
2020	3	14	0	0	2.16
2020	3	15	0	0	0.0
2020	3	16	0	0	0.0
2020	3	17	0	0	0.0
2020	3	18	0	0	0.0
2020	3	19	0	0	0.0
2020	3	20	0	0	0.0
2020	3	21	0	0	9.05
2020	3	22	0	0	0.0
2020	3	23	0	0	0.0
2020	3	24	0	0	0.0
2020	3	25	0	0	0.0
2020	3	26	0	0	0.0
2020	3	27	0	0	0.0
2020	3	28	0	0	0.0
2020	3	29	0	0	0.23
2020	3	30	0	0	0.0
2020	3	31	0	0	0.0
2020	4	1	0	0	0.0
2020	4	2	0	0	0.0
2020	4	3	0	0	0.0
2020	4	4	0	0	0.0
2020	4	5	0	0	0.0
2020	4	6	0	0	0.0
2020	4	7	0	0	0.0
2020	4	8	0	0	0.0
2020	4	9	0	0	0.0
2020	4	10	0	0	0.0
2020	4	11	0	0	0.0
2020	4	12	0	0	0.0
2020	4	13	0	0	0.24
2020	4	14	0	0	0.0
2020	4	15	0	0	0.0
2020	4	16	0	0	0.0
2020	4	17	0	0	0.0
2020	4	18	0	0	0.26
2020	4	19	0	0	0.0
2020	4	20	0	0	0.0
2020	4	21	0	0	0.0
2020	4	22	0	0	0.0
2020	4	23	0	0	0.0
2020	4	24	0	0	0.0
2020	4	25	0	0	0.0
2020	4	26	0	0	0.0
2020	4	27	0	0	1.09
2020	4	28	0	0	6.06
2020	4	29	0	0	2.53
2020	4	30	0	0	3.19
2020	5	1	0	0	5.92
2020	5	2	0	0	0.07
2020	5	3	0	0	0.0
2020	5	4	0	0	4.36
2020	5	5	0	0	0.0
2020	5	6	0	0	0.0
2020	5	7	0	0	0.0
2020	5	8	0	0	0.0
2020	5	9	0	0	0.0
2020	5	10	0	0	0.5
2020	5	11	0	0	25.91
2020	5	12	0	0	0.0
2020	5	13	0	0	0.0
2020	5	14	0	0	0.0
2020	5	15	0	0	0.0
2020	5	16	0	0	0.0
2020	5	17	0	0	0.0
2020	5	18	0	0	0.0
2020	5	19	0	0	0.0
2020	5	20	0	0	0.0
2020	5	21	0	0	0.0
2020	5	22	0	0	0.0
2020	5	23	0	0	6.35
2020	5	24	0	0	0.0
2020	5	25	0	0	0.0
2020	5	26	0	0	0.0
2020	5	27	0	0	0.0
2020	5	28	0	0	0.0
2020	5	29	0	0	0.0
2020	5	30	0	0	0.0
2020	5	31	0	0	0.0
2020	6	1	0	0	0.0
2020	6	2	0	0	0.0
2020	6	3	0	0	0.0
2020	6	4	0	0	11.98
2020	6	5	0	0	10.71
2020	6	6	0	0	5.95
2020	6	7	0	0	3.9
2020	6	8	0	0	0.0
2020	6	9	0	0	0.36
2020	6	10	0	0	3.92
2020	6	11	0	0	2.06
2020	6	12	0	0	0.0
2020	6	13	0	0	0.0
2020	6	14	0	0	5.53
2020	6	15	0	0	15.01
2020	6	16	0	0	3.06
2020	6	17	0	0	1.97
2020	6	18	0	0	0.0
2020	6	19	0	0	0.0
2020	6	20	0	0	0.5
2020	6	21	0	0	0.0
2020	6	22	0	0	0.0
2020	6	23	0	0	0.0
2020	6	24	0	0	0.0
2020	6	25	0	0	0.0
2020	6	26	0	0	0.0
2020	6	27	0	0	1.0
2020	6	28	0	0	8.43
2020	6	29	0	0	0.64
2020	6	30	0	0	0.0
2020	7	1	0	0	0.0
2020	7	2	0	0	0.27
2020	7	3	0	0	0.0
2020	7	4	0	0	0.0
2020	7	5	0	0	0.0
2020	7	6	0	0	1.22
2020	7	7	0	0	0.0
2020	7	8	0	0	0.0
2020	7	9	0	0	0.0
2020	7	10	0	0	0.49
2020	7	11	0	0	2.72
2020	7	12	0	0	0.0
2020	7	13	0	0	0.0
2020	7	14	0	0	0.0
2020	7	15	0	0	5.31
2020	7	16	0	0	10.25
2020	7	17	0	0	0.47
2020	7	18	0	0	0.0
2020	7	19	0	0	0.0
2020	7	20	0	0	0.0
2020	7	21	0	0	0.0
2020	7	22	0	0	0.0
2020	7	23	0	0	0.0
2020	7	24	0	0	0.0
2020	7	25	0	0	0.0
2020	7	26	0	0	1.63
2020	7	27	0	0	0.0
2020	7	28	0	0	0.0
2020	7	29	0	0	0.0
2020	7	30	0	0	0.0
2020	7	31	0	0	0.0
2020	8	1	0	0	0.0
2020	8	2	0	0	0.24
2020	8	3	0	0	20.55
2020	8	4	0	0	0.0
2020	8	5	0	0	0.0
2020	8	6	0	0	0.0
2020	8	7	0	0	0.0
2020	8	8	0	0	0.0
2020	8	9	0	0	0.0
2020	8	10	0	0	0.0
2020	8	11	0	0	3.27
2020	8	12	0	0	0.0
2020	8	13	0	0	14.28
2020	8	14	0	0	0.17
2020	8	15	0	0	11.45
2020	8	16	0	0	0.0
2020	8	17	0	0	0.8
2020	8	18	0	0	2.91
2020	8	19	0	0	0.0
2020	8	20	0	0	0.0
2020	8	21	0	0	0.0
2020	8	22	0	0	1.27
